comment,date,support_number,user
真懂事，祝早日康复,50分钟前 来自网页    ,0,烊烊烊烊的梨涡
愿你今后平平安安孩子！,51分钟前 来自网页    ,0,金同学020
小天使👼,51分钟前 来自网页    ,0,锦鲤味的兔小乖
孩子真棒👍你爸爸肯定会早日康复d,51分钟前 来自网页    ,0,哆啦A梦爱吃芒果
小天使！！！最棒了！！！给你点赞,51分钟前 来自网页    ,0,盛夏是你呀
❤,51分钟前 来自网页    ,0,我抓你哦
加油！早日康复！,51分钟前 来自网页    ,0,xinv9
看了详细报道，孩子家境一般，五顿饭基本上是馒头咸菜，偶尔才有肉，好心人给送了牛奶和水果帮着改善营养。太不容易了,51分钟前 来自网页    ,0,春妮2000
啥也不说了，点赞祝福！,51分钟前 来自网页    ,0,布衣草民微博
加油！早日康复！,51分钟前 来自网页    ,0,xinv9
看了详细报道，孩子家境一般，五顿饭基本上是馒头咸菜，偶尔才有肉，好心人给送了牛奶和水果帮着改善营养。太不容易了,51分钟前 来自网页    ,0,春妮2000
啥也不说了，点赞祝福！,51分钟前 来自网页    ,0,布衣草民微博
要是那时候爸爸肝癌没有晚期，我又跟爸爸血型一样，兴许12岁的我也会拼命多吃让自己胖起来，给爸爸移植。但没有那么多如果,51分钟前 来自网页    ,0,一本正经的阿_屎骗子
年纪大了，看不了这个,51分钟前 来自网页    ,0,Tonyvvvvip
好孩子。,51分钟前 来自网页    ,0,Psy木木酱
加油(ง •̀_•́)ง孩子，你们一家都会平安幸福的,51分钟前 来自网页    ,0,晴空fairy
愿早日康复，幸福安康,51分钟前 来自网页    ,0,余大俊呀
懂事的男子汉，棒棒的,51分钟前 来自网页    ,0,zlx周哈儿
懂事的男子汉，棒棒的,51分钟前 来自网页    ,0,zlx周哈儿
小小男子汉真棒👍🏻,52分钟前 来自网页    ,0,幸福的柠檬lemon
愿早日康复,51分钟前 来自网页    ,0,仙蒂安啦
愿你平安幸福！,52分钟前 来自网页    ,0,伍玖violet
这孩子真好,52分钟前 来自网页    ,0,奶糕gao
真棒！,52分钟前 来自网页    ,0,睿子mAvis
 看的好心塞,52分钟前 来自网页    ,0,苏心隐
 孩子，愿你和你的爸爸都身体健康🙏🙏🙏,52分钟前 来自网页    ,0,橙子拌青柠
小男子汉！祝福你们一家幸福安康~,52分钟前 来自网页    ,0,KK_易
宝贝真棒,52分钟前 来自网页    ,0,行走中的正能量
真乖的弟弟,52分钟前 来自网页    ,0,SIE1129
早日康复,52分钟前 来自网页    ,0,TIDEzzzzzZZZ
正是因为有了像子彦 爱家人有担当的孩子 我们才觉得这个世界是特别特别美好 特别特别值得期待的,53分钟前 来自网页    ,0,平平安安叭
加油 早日康复,53分钟前 来自网页    ,0,zz小文文
太懂事了，这孩子。,53分钟前 来自网页    ,0,EXO我万劫不复的小沉沦LH
太棒了,53分钟前 来自网页    ,0,爸爸赚钱养涵涵
好孩子，好感动,53分钟前 来自网页    ,0,shierxiangshu1123
宝贝加油[加油][加油],53分钟前 来自网页    ,0,兴兴芒果
真懂事的孩子，祝你父亲早日康复,54分钟前 来自网页    ,0,努力再努力de变有钱变瘦2019
孩子真可爱,54分钟前 来自网页    ,0,奶糕gao
哎 好心疼 我也是邹平人 为男子汉感到骄傲,54分钟前 来自网页    ,0,Pandora蒙蒙
男子汉,54分钟前 来自网页    ,0,-XQ_L-
拿体重来衡量的标准？怎么觉得有点……,54分钟前 来自网页    ,0,書海淘金點石成金魔法師
转发微博,54分钟前 来自网页    ,0,小葡萄和大葡萄
“为了救爸爸 吃不下去也得吃,54分钟前 来自网页    ,0,暖锋过境x
背的词还是希望孩子说出自己对父亲的爱 不要让别的写,54分钟前 来自网页    ,0,今天小红减肥了么
愿平安，加油,54分钟前 来自网页    ,0,爱景宝V5
小小年纪担起重任，好样的,55分钟前 来自网页    ,0,爱情电话打不通
孩子健康长大,55分钟前 来自网页    ,0,带带改名防掉马
早日康复,55分钟前 来自网页    ,0,_Misaki_Sasuke
愿早日康复,55分钟前 来自网页    ,0,sunshine_BX
祝早日康复,55分钟前 来自网页    ,0,夏之光会健康长寿永远自信幸福
善良的宝贝一切都会好的,56分钟前 来自网页    ,0,choco74-
希望他爸爸早日康复，为他点赞，,56分钟前 来自网页    ,0,Leo故里
有个懂事的孩子，相信父亲一定好起来的[加油][加油],56分钟前 来自网页    ,0,海南事儿
希望这一家永远健康幸福，祝这个懂事的小男娃茁壮成长,56分钟前 来自网页    ,0,莫愁就在家里蹲
好懂事爱了爱了你是最棒最勇敢的,56分钟前 来自网页    ,0,嗯嗯哈呢哦
才10岁，才三年级,56分钟前 来自网页    ,0,涵曦伊芙龄合伙人YANCY
好孩子,56分钟前 来自网页    ,0,让我再睡十分钟嘛
爸爸要早日康复,56分钟前 来自网页    ,0,任小豪的小果仁儿
之前也有一个这样的孩子，祝福父子俩都能健健康康,57分钟前 来自网页    ,0,开开心心小祖琳
可爱勇敢的男孩子，真的太棒了👏👏👏,57分钟前 来自网页    ,0,海绵宝宝的柯南_Tan
加油,57分钟前 来自网页    ,0,哭还是笑跑还是跳
懂事得让人心疼   祝你爸爸早日康复,57分钟前 来自网页    ,0,鱼片瘦肉粥
这孩子就是生来报恩的,57分钟前 来自网页    ,0,DORA山崽儿
懂事的好孩子,57分钟前 来自网页    ,0,Amanda小猪
